announcement_date,used_chip_date,stock_id,company_name,market,chip_date,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares
2026-06-10,2026-06-10,1595,川寶,tpex,20260610,-87500.0,0.0,477.0,-87023.0
2026-06-10,2026-06-10,1599,宏佳騰,tpex,20260610,-5000.0,0.0,0.0,-5000.0
2026-06-10,2026-06-10,1777,生泰,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,1781,合世,tpex,20260610,3000.0,0.0,0.0,3000.0
2026-06-10,2026-06-10,1784,訊聯,tpex,20260610,1000.0,0.0,-3138.0,-2138.0
2026-06-10,2026-06-10,1785,光洋科,tpex,20260610,668664.0,3000.0,19.0,671683.0
2026-06-10,2026-06-10,1788,杏昌,tpex,20260610,-1828.0,0.0,0.0,-1828.0
2026-06-10,2026-06-10,1796,金穎生技,tpex,20260610,-1000.0,0.0,-1.0,-1001.0
2026-06-10,2026-06-10,1799,易威,tpex,20260610,19000.0,0.0,398.0,19398.0
2026-06-10,2026-06-10,1813,寶利徠,tpex,20260610,5000.0,0.0,0.0,5000.0
2026-06-10,2026-06-10,1815,富喬,tpex,20260610,-77854.0,-40000.0,-732990.0,-850844.0
2026-06-10,2026-06-10,2035,唐榮,tpex,20260610,0.0,0.0,2.0,2.0
2026-06-10,2026-06-10,2061,風青,tpex,20260610,27000.0,0.0,0.0,27000.0
2026-06-10,2026-06-10,2063,世鎧,tpex,20260610,-2000.0,0.0,0.0,-2000.0
2026-06-10,2026-06-10,2064,晉椿,tpex,20260610,17000.0,0.0,2615.0,19615.0
2026-06-10,2026-06-10,2065,世豐,tpex,20260610,-1000.0,0.0,-646.0,-1646.0
2026-06-10,2026-06-10,2066,世德,tpex,20260610,-37000.0,0.0,0.0,-37000.0
2026-06-10,2026-06-10,2070,精湛,tpex,20260610,-25000.0,0.0,0.0,-25000.0
2026-06-10,2026-06-10,2221,大甲,tpex,20260610,-160050.0,0.0,0.0,-160050.0
2026-06-10,2026-06-10,2230,泰茂,tpex,20260610,3000.0,0.0,-2823.0,177.0
2026-06-10,2026-06-10,2596,綠意,tpex,20260610,13000.0,0.0,0.0,13000.0
2026-06-10,2026-06-10,2640,大車隊,tpex,20260610,-14921.0,0.0,0.0,-14921.0
2026-06-10,2026-06-10,2641,正德,tpex,20260610,-201000.0,0.0,-43586.0,-244586.0
2026-06-10,2026-06-10,2643,捷迅,tpex,20260610,-2000.0,0.0,0.0,-2000.0
2026-06-10,2026-06-10,2718,全心投控,tpex,20260610,12000.0,0.0,-673.0,11327.0
2026-06-10,2026-06-10,2719,燦星旅,tpex,20260610,-2000.0,0.0,0.0,-2000.0
2026-06-10,2026-06-10,2726,雅茗-KY,tpex,20260610,0.0,0.0,-42.0,-42.0
2026-06-10,2026-06-10,2729,瓦城,tpex,20260610,-9042.0,0.0,0.0,-9042.0
2026-06-10,2026-06-10,2732,六角,tpex,20260610,-31000.0,0.0,-63.0,-31063.0
2026-06-10,2026-06-10,2734,易飛網,tpex,20260610,11000.0,0.0,-393.0,10607.0
2026-06-10,2026-06-10,2736,富野,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,2743,山富,tpex,20260610,-48000.0,0.0,-357.0,-48357.0
2026-06-10,2026-06-10,2745,五福,tpex,20260610,-20858.0,0.0,50.0,-20808.0
2026-06-10,2026-06-10,2752,豆府,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,2754,亞洲藏壽司,tpex,20260610,3000.0,0.0,0.0,3000.0
2026-06-10,2026-06-10,2755,揚秦,tpex,20260610,10000.0,0.0,0.0,10000.0
2026-06-10,2026-06-10,2756,聯發國際,tpex,20260610,-3000.0,0.0,0.0,-3000.0
2026-06-10,2026-06-10,2916,滿心,tpex,20260610,-10000.0,0.0,0.0,-10000.0
2026-06-10,2026-06-10,2926,誠品生活,tpex,20260610,0.0,0.0,0.0,0.0
2026-06-10,2026-06-10,2937,集雅社,tpex,20260610,0.0,0.0,1000.0,1000.0
2026-06-10,2026-06-10,2947,振宇五金,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,2949,欣新網,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,3066,李洲,tpex,20260610,9001.0,0.0,0.0,9001.0
2026-06-10,2026-06-10,3071,協禧,tpex,20260610,695051.0,0.0,851.0,695902.0
2026-06-10,2026-06-10,3073,天方能源,tpex,20260610,-46000.0,0.0,0.0,-46000.0
2026-06-10,2026-06-10,3078,僑威,tpex,20260610,-787330.0,0.0,-29193.0,-816523.0
2026-06-10,2026-06-10,3081,聯亞,tpex,20260610,-405141.0,-85000.0,-162117.0,-652258.0
2026-06-10,2026-06-10,3083,網龍,tpex,20260610,44001.0,0.0,2773.0,46774.0
2026-06-10,2026-06-10,3085,新零售,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,3086,華義*,tpex,20260610,-67000.0,0.0,8103.0,-58897.0
2026-06-10,2026-06-10,3088,艾訊,tpex,20260610,778841.0,0.0,31588.0,810429.0
2026-06-10,2026-06-10,3093,港建*,tpex,20260610,-367000.0,0.0,295.0,-366705.0
2026-06-10,2026-06-10,3095,及成,tpex,20260610,-5000.0,0.0,0.0,-5000.0
2026-06-10,2026-06-10,3105,穩懋,tpex,20260610,874246.0,777000.0,-770958.0,880288.0
2026-06-10,2026-06-10,3114,好德,tpex,20260610,81000.0,0.0,0.0,81000.0
2026-06-10,2026-06-10,3118,進階,tpex,20260610,-11000.0,0.0,0.0,-11000.0
2026-06-10,2026-06-10,3122,笙泉,tpex,20260610,41321.0,0.0,1000.0,42321.0
2026-06-10,2026-06-10,3128,昇銳,tpex,20260610,-40592.0,0.0,0.0,-40592.0
2026-06-10,2026-06-10,3131,弘塑,tpex,20260610,-36209.0,124000.0,-11410.0,76381.0
2026-06-10,2026-06-10,3141,晶宏,tpex,20260610,-683271.0,0.0,23934.0,-659337.0
2026-06-10,2026-06-10,3147,大綜,tpex,20260610,262000.0,0.0,3810.0,265810.0
2026-06-10,2026-06-10,3152,璟德,tpex,20260610,899335.0,0.0,78411.0,977746.0
2026-06-10,2026-06-10,3162,精確,tpex,20260610,-29275.0,0.0,-13999.0,-43274.0
2026-06-10,2026-06-10,3163,波若威,tpex,20260610,-692521.0,-1037000.0,-194806.0,-1924327.0
2026-06-10,2026-06-10,3169,亞信,tpex,20260610,106002.0,0.0,-1343.0,104659.0
2026-06-10,2026-06-10,3171,炎洲流通,tpex,20260610,-20000.0,0.0,0.0,-20000.0
2026-06-10,2026-06-10,3176,基亞,tpex,20260610,-511700.0,0.0,-5414.0,-517114.0
2026-06-10,2026-06-10,3178,公準,tpex,20260610,4000.0,0.0,0.0,4000.0
2026-06-10,2026-06-10,3188,鑫龍騰,tpex,20260610,-262000.0,0.0,-242.0,-262242.0
2026-06-10,2026-06-10,3205,佰研,tpex,20260610,75000.0,0.0,-335.0,74665.0
2026-06-10,2026-06-10,3206,志豐,tpex,20260610,-6123.0,0.0,0.0,-6123.0
2026-06-10,2026-06-10,3207,耀勝,tpex,20260610,192000.0,0.0,-9134.0,182866.0
2026-06-10,2026-06-10,3211,順達,tpex,20260610,546291.0,204000.0,-115544.0,634747.0
2026-06-10,2026-06-10,3213,茂訊,tpex,20260610,419782.0,0.0,-16979.0,402803.0
2026-06-10,2026-06-10,3217,優群,tpex,20260610,-259980.0,0.0,3027.0,-256953.0
2026-06-10,2026-06-10,3218,大學光,tpex,20260610,61257.0,-2410.0,447.0,59294.0
2026-06-10,2026-06-10,3219,倚強科,tpex,20260610,-36610.0,0.0,7873.0,-28737.0
2026-06-10,2026-06-10,3221,台嘉碩,tpex,20260610,232557.0,0.0,-195697.0,36860.0
2026-06-10,2026-06-10,3224,三顧,tpex,20260610,-14000.0,0.0,0.0,-14000.0
2026-06-10,2026-06-10,3226,龍鋒,tpex,20260610,-2000.0,0.0,0.0,-2000.0
2026-06-10,2026-06-10,3227,原相,tpex,20260610,-107311.0,-7000.0,-9004.0,-123315.0
2026-06-10,2026-06-10,3228,金麗科,tpex,20260610,23900.0,0.0,-8643.0,15257.0
2026-06-10,2026-06-10,3230,錦明,tpex,20260610,-80000.0,0.0,145.0,-79855.0
2026-06-10,2026-06-10,3232,昱捷,tpex,20260610,-11000.0,0.0,0.0,-11000.0
2026-06-10,2026-06-10,3234,光環,tpex,20260610,100465.0,0.0,0.0,100465.0
2026-06-10,2026-06-10,3236,千如,tpex,20260610,-186564.0,0.0,-180508.0,-367072.0
2026-06-10,2026-06-10,3259,鑫創,tpex,20260610,-2000.0,0.0,900.0,-1100.0
2026-06-10,2026-06-10,3260,威剛,tpex,20260610,-1393503.0,2127.0,-448506.0,-1839882.0
2026-06-10,2026-06-10,3264,欣銓,tpex,20260610,-1021491.0,10000.0,6666.0,-1004825.0
2026-06-10,2026-06-10,3265,台星科,tpex,20260610,-52456.0,27000.0,-18287.0,-43743.0
2026-06-10,2026-06-10,3268,海德威,tpex,20260610,13000.0,0.0,-450.0,12550.0
2026-06-10,2026-06-10,3272,東碩,tpex,20260610,3000.0,0.0,0.0,3000.0
2026-06-10,2026-06-10,3276,宇環,tpex,20260610,-6000.0,0.0,0.0,-6000.0
2026-06-10,2026-06-10,3284,太普高,tpex,20260610,24050.0,0.0,-183.0,23867.0
2026-06-10,2026-06-10,3285,微端,tpex,20260610,18000.0,0.0,2391.0,20391.0
2026-06-10,2026-06-10,3287,廣寰科,tpex,20260610,5000.0,0.0,741.0,5741.0
2026-06-10,2026-06-10,3289,宜特,tpex,20260610,-466662.0,0.0,-117084.0,-583746.0
2026-06-10,2026-06-10,3290,東浦,tpex,20260610,390650.0,0.0,41856.0,432506.0
2026-06-10,2026-06-10,3293,鈊象,tpex,20260610,-172371.0,1324003.0,134047.0,1285679.0
2026-06-10,2026-06-10,3294,英濟,tpex,20260610,-38000.0,0.0,-4032.0,-42032.0
2026-06-10,2026-06-10,3297,杭特,tpex,20260610,-10000.0,0.0,-159.0,-10159.0
2026-06-10,2026-06-10,3303,岱稜,tpex,20260610,217168.0,0.0,7000.0,224168.0
2026-06-10,2026-06-10,3306,鼎天,tpex,20260610,-68998.0,0.0,294.0,-68704.0
2026-06-10,2026-06-10,3310,佳穎,tpex,20260610,-11000.0,0.0,0.0,-11000.0
2026-06-10,2026-06-10,3313,斐成,tpex,20260610,-53000.0,0.0,-787.0,-53787.0
2026-06-10,2026-06-10,3317,尼克森,tpex,20260610,-799487.0,0.0,-20578.0,-820065.0
2026-06-10,2026-06-10,3322,建舜電,tpex,20260610,112788.0,0.0,-3000.0,109788.0
2026-06-10,2026-06-10,3323,加百裕,tpex,20260610,-237376.0,0.0,-29981.0,-267357.0
2026-06-10,2026-06-10,3324,雙鴻,tpex,20260610,-1014449.0,0.0,-209794.0,-1224243.0
2026-06-10,2026-06-10,3325,旭品,tpex,20260610,-5000.0,0.0,-5.0,-5005.0
2026-06-10,2026-06-10,3332,幸康,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,3339,泰谷,tpex,20260610,-192000.0,0.0,366.0,-191634.0
2026-06-10,2026-06-10,3349,寶德,tpex,20260610,-69000.0,0.0,0.0,-69000.0
2026-06-10,2026-06-10,3354,律勝,tpex,20260610,-125000.0,0.0,0.0,-125000.0
2026-06-10,2026-06-10,3357,臺慶科,tpex,20260610,-467899.0,201000.0,-67004.0,-333903.0
2026-06-10,2026-06-10,3360,尚立,tpex,20260610,-222989.0,0.0,197.0,-222792.0
2026-06-10,2026-06-10,3362,先進光,tpex,20260610,262683.0,0.0,-117690.0,144993.0
2026-06-10,2026-06-10,3363,上詮,tpex,20260610,-1572754.0,200.0,-70239.0,-1642793.0
2026-06-10,2026-06-10,3372,典範,tpex,20260610,-289001.0,0.0,423.0,-288578.0
2026-06-10,2026-06-10,3373,熱映,tpex,20260610,-3000.0,0.0,39.0,-2961.0
2026-06-10,2026-06-10,3374,精材,tpex,20260610,618438.0,0.0,-93042.0,525396.0
2026-06-10,2026-06-10,3379,彬台,tpex,20260610,-53021.0,0.0,0.0,-53021.0
2026-06-10,2026-06-10,3388,崇越電,tpex,20260610,-25606.0,0.0,762.0,-24844.0
2026-06-10,2026-06-10,3390,旭軟,tpex,20260610,-59999.0,0.0,0.0,-59999.0
2026-06-10,2026-06-10,3402,漢科,tpex,20260610,0.0,0.0,-5979.0,-5979.0
2026-06-10,2026-06-10,3430,奇鈦科,tpex,20260610,0.0,0.0,513.0,513.0
2026-06-10,2026-06-10,3434,哲固,tpex,20260610,54000.0,0.0,278.0,54278.0
2026-06-10,2026-06-10,3438,類比科,tpex,20260610,-26000.0,0.0,0.0,-26000.0
2026-06-10,2026-06-10,3441,聯一光,tpex,20260610,283000.0,0.0,-89796.0,193204.0
2026-06-10,2026-06-10,3444,利機,tpex,20260610,-22732.0,0.0,-757.0,-23489.0
2026-06-10,2026-06-10,3455,由田,tpex,20260610,-26003.0,0.0,-69858.0,-95861.0
2026-06-10,2026-06-10,3465,進泰電子,tpex,20260610,6000.0,0.0,44.0,6044.0
2026-06-10,2026-06-10,3466,德晉,tpex,20260610,-94000.0,0.0,118.0,-93882.0
2026-06-10,2026-06-10,3467,台灣精材,tpex,20260610,-45000.0,0.0,0.0,-45000.0
2026-06-10,2026-06-10,3479,安勤,tpex,20260610,-464414.0,0.0,6040.0,-458374.0
2026-06-10,2026-06-10,3483,力致,tpex,20260610,-189711.0,0.0,-33606.0,-223317.0
2026-06-10,2026-06-10,3484,崧騰,tpex,20260610,51579.0,0.0,4000.0,55579.0
2026-06-10,2026-06-10,3485,敘豐,tpex,20260610,-3957.0,0.0,0.0,-3957.0
2026-06-10,2026-06-10,3489,森寶,tpex,20260610,113000.0,0.0,0.0,113000.0
2026-06-10,2026-06-10,3490,單井,tpex,20260610,-71010.0,0.0,214.0,-70796.0
2026-06-10,2026-06-10,3491,昇達科,tpex,20260610,-290955.0,-56000.0,-54526.0,-401481.0
2026-06-10,2026-06-10,3492,長盛,tpex,20260610,-14000.0,0.0,-191.0,-14191.0
2026-06-10,2026-06-10,3498,陽程,tpex,20260610,271681.0,0.0,-35781.0,235900.0
2026-06-10,2026-06-10,3499,環天科,tpex,20260610,-6000.0,0.0,-39.0,-6039.0
2026-06-10,2026-06-10,3508,位速,tpex,20260610,-3000.0,0.0,87.0,-2913.0
2026-06-10,2026-06-10,3511,矽瑪,tpex,20260610,50288.0,0.0,-247.0,50041.0
2026-06-10,2026-06-10,3512,皇龍,tpex,20260610,23000.0,0.0,0.0,23000.0
2026-06-10,2026-06-10,3516,亞帝歐,tpex,20260610,24000.0,0.0,192.0,24192.0
2026-06-10,2026-06-10,3520,華盈,tpex,20260610,84200.0,0.0,0.0,84200.0
2026-06-10,2026-06-10,3521,台鋼建設,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,3522,御嵿,tpex,20260610,3000.0,0.0,-1.0,2999.0
2026-06-10,2026-06-10,3526,凡甲,tpex,20260610,42528.0,-145071.0,-43704.0,-146247.0
2026-06-10,2026-06-10,3527,聚積,tpex,20260610,-40980.0,0.0,0.0,-40980.0
2026-06-10,2026-06-10,3529,力旺,tpex,20260610,64029.0,-8999.0,-71365.0,-16335.0
2026-06-10,2026-06-10,3537,堡達,tpex,20260610,1185000.0,0.0,429.0,1185429.0
2026-06-10,2026-06-10,3540,曜越,tpex,20260610,-214000.0,0.0,407.0,-213593.0
2026-06-10,2026-06-10,3541,西柏,tpex,20260610,-3000.0,0.0,0.0,-3000.0
2026-06-10,2026-06-10,3546,宇峻,tpex,20260610,76940.0,0.0,6573.0,83513.0
2026-06-10,2026-06-10,3548,兆利,tpex,20260610,-296000.0,0.0,-25588.0,-321588.0
2026-06-10,2026-06-10,3551,世禾,tpex,20260610,-181264.0,0.0,-22055.0,-203319.0
2026-06-10,2026-06-10,3552,同致,tpex,20260610,-21812.0,0.0,-9990.0,-31802.0
2026-06-10,2026-06-10,3555,博士旺,tpex,20260610,-47900.0,0.0,-687.0,-48587.0
2026-06-10,2026-06-10,3556,禾瑞亞,tpex,20260610,0.0,0.0,51117.0,51117.0
2026-06-10,2026-06-10,3558,神準,tpex,20260610,-35000.0,0.0,-5848.0,-40848.0
2026-06-10,2026-06-10,3564,其陽,tpex,20260610,96000.0,0.0,-27.0,95973.0
2026-06-10,2026-06-10,3567,逸昌,tpex,20260610,-25000.0,0.0,0.0,-25000.0
2026-06-10,2026-06-10,3570,大塚,tpex,20260610,22000.0,0.0,0.0,22000.0
2026-06-10,2026-06-10,3577,泓格,tpex,20260610,-73800.0,0.0,-5189.0,-78989.0
2026-06-10,2026-06-10,3580,友威科,tpex,20260610,1312784.0,0.0,1596.0,1314380.0
2026-06-10,2026-06-10,3581,博磊,tpex,20260610,36008.0,0.0,41001.0,77009.0
2026-06-10,2026-06-10,3587,閎康,tpex,20260610,90588.0,0.0,-50626.0,39962.0
2026-06-10,2026-06-10,3594,磐儀,tpex,20260610,-1000.0,0.0,-674.0,-1674.0
2026-06-10,2026-06-10,3597,映興,tpex,20260610,-6000.0,0.0,0.0,-6000.0
2026-06-10,2026-06-10,3609,三一東林,tpex,20260610,36000.0,0.0,0.0,36000.0
2026-06-10,2026-06-10,3611,鼎翰,tpex,20260610,19521.0,0.0,0.0,19521.0
2026-06-10,2026-06-10,3615,安可,tpex,20260610,2037053.0,0.0,-187.0,2036866.0
2026-06-10,2026-06-10,3623,富晶通,tpex,20260610,6000.0,0.0,-730.0,5270.0
2026-06-10,2026-06-10,3624,光頡,tpex,20260610,8690672.0,-20000.0,-97048.0,8573624.0
2026-06-10,2026-06-10,3625,西勝,tpex,20260610,0.0,0.0,-1.0,-1.0
2026-06-10,2026-06-10,3628,盈正,tpex,20260610,-40113.0,0.0,-1490.0,-41603.0
2026-06-10,2026-06-10,3630,新鉅科,tpex,20260610,53940.0,0.0,-8706.0,45234.0
2026-06-10,2026-06-10,3631,晟楠,tpex,20260610,3000.0,0.0,7000.0,10000.0
2026-06-10,2026-06-10,3646,艾恩特,tpex,20260610,0.0,0.0,0.0,0.0
2026-06-10,2026-06-10,3663,鑫科,tpex,20260610,-438342.0,0.0,-26955.0,-465297.0
2026-06-10,2026-06-10,3666,光耀,tpex,20260610,-6000.0,0.0,-3000.0,-9000.0
2026-06-10,2026-06-10,3672,康聯訊,tpex,20260610,-1000.0,0.0,2000.0,1000.0
2026-06-10,2026-06-10,3675,德微,tpex,20260610,831130.0,0.0,-77226.0,753904.0
2026-06-10,2026-06-10,3680,家登,tpex,20260610,-73268.0,0.0,-131866.0,-205134.0
2026-06-10,2026-06-10,3684,榮昌,tpex,20260610,-3620.0,0.0,134.0,-3486.0
2026-06-10,2026-06-10,3685,元創精密,tpex,20260610,7000.0,0.0,0.0,7000.0
2026-06-10,2026-06-10,3687,歐買尬,tpex,20260610,-7000.0,0.0,4000.0,-3000.0
2026-06-10,2026-06-10,3689,湧德,tpex,20260610,-1100630.0,0.0,-81145.0,-1181775.0
2026-06-10,2026-06-10,3691,碩禾,tpex,20260610,786689.0,0.0,-59331.0,727358.0
2026-06-10,2026-06-10,3693,營邦,tpex,20260610,110461.0,0.0,-9858.0,100603.0
2026-06-10,2026-06-10,3707,漢磊,tpex,20260610,1607142.0,0.0,-14762.0,1592380.0
2026-06-10,2026-06-10,3709,鑫聯大投控,tpex,20260610,-401200.0,0.0,10617.0,-390583.0
2026-06-10,2026-06-10,3710,連展投控,tpex,20260610,-159000.0,0.0,0.0,-159000.0
2026-06-10,2026-06-10,3713,新晶投控,tpex,20260610,1000.0,0.0,-1031.0,-31.0
2026-06-10,2026-06-10,4102,永日,tpex,20260610,-15000.0,0.0,0.0,-15000.0
2026-06-10,2026-06-10,4105,東洋,tpex,20260610,719600.0,-215000.0,-2006.0,502594.0
2026-06-10,2026-06-10,4107,邦特,tpex,20260610,11000.0,0.0,0.0,11000.0
2026-06-10,2026-06-10,4109,加捷生醫,tpex,20260610,-41000.0,0.0,175.0,-40825.0
2026-06-10,2026-06-10,4111,濟生,tpex,20260610,-2000.0,0.0,0.0,-2000.0
2026-06-10,2026-06-10,4113,聯上,tpex,20260610,-298995.0,0.0,3567.0,-295428.0
2026-06-10,2026-06-10,4114,健喬,tpex,20260610,41710.0,0.0,434.0,42144.0
2026-06-10,2026-06-10,4116,明基醫,tpex,20260610,-7000.0,0.0,39.0,-6961.0
2026-06-10,2026-06-10,4120,友華,tpex,20260610,2000.0,0.0,52.0,2052.0
2026-06-10,2026-06-10,4121,優盛,tpex,20260610,-34000.0,0.0,0.0,-34000.0
2026-06-10,2026-06-10,4123,晟德,tpex,20260610,507050.0,0.0,1661.0,508711.0
2026-06-10,2026-06-10,4126,太醫,tpex,20260610,-5000.0,0.0,0.0,-5000.0
2026-06-10,2026-06-10,4127,天良,tpex,20260610,-5000.0,0.0,145.0,-4855.0
2026-06-10,2026-06-10,4128,中天,tpex,20260610,293958.0,0.0,-4000.0,289958.0
2026-06-10,2026-06-10,4129,聯合,tpex,20260610,72000.0,0.0,-1018.0,70982.0
2026-06-10,2026-06-10,4130,健亞,tpex,20260610,44000.0,0.0,1672.0,45672.0
2026-06-10,2026-06-10,4138,曜亞,tpex,20260610,-2000.0,0.0,-8.0,-2008.0
2026-06-10,2026-06-10,4139,馬光-KY,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,4147,中裕,tpex,20260610,63587.0,0.0,245.0,63832.0
2026-06-10,2026-06-10,4153,鈺緯,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,4157,太景*-KY,tpex,20260610,56269.0,0.0,-14337.0,41932.0
2026-06-10,2026-06-10,4160,訊聯基因,tpex,20260610,-10000.0,0.0,0.0,-10000.0
2026-06-10,2026-06-10,4161,聿新科,tpex,20260610,8000.0,0.0,0.0,8000.0
2026-06-10,2026-06-10,4162,智擎,tpex,20260610,47130.0,0.0,4944.0,52074.0
2026-06-10,2026-06-10,4163,鐿鈦,tpex,20260610,-22035.0,0.0,0.0,-22035.0
2026-06-10,2026-06-10,4166,友霖,tpex,20260610,-65000.0,0.0,1635.0,-63365.0
2026-06-10,2026-06-10,4167,松瑞藥,tpex,20260610,26269.0,0.0,891.0,27160.0
2026-06-10,2026-06-10,4168,醣聯,tpex,20260610,8009.0,0.0,701.0,8710.0
2026-06-10,2026-06-10,4171,瑞基,tpex,20260610,-10000.0,0.0,-2.0,-10002.0
2026-06-10,2026-06-10,4173,久裕,tpex,20260610,0.0,0.0,0.0,0.0
2026-06-10,2026-06-10,4174,浩鼎,tpex,20260610,-44990.0,0.0,0.0,-44990.0
2026-06-10,2026-06-10,4175,杏一,tpex,20260610,0.0,0.0,0.0,0.0
2026-06-10,2026-06-10,4188,安克,tpex,20260610,-4000.0,0.0,0.0,-4000.0
2026-06-10,2026-06-10,4198,欣大健康,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,4205,中華食,tpex,20260610,8000.0,0.0,0.0,8000.0
2026-06-10,2026-06-10,4207,環泰,tpex,20260610,48000.0,0.0,0.0,48000.0
2026-06-10,2026-06-10,4303,信立,tpex,20260610,85899.0,0.0,1666.0,87565.0
2026-06-10,2026-06-10,4304,勝昱,tpex,20260610,3000.0,0.0,-1078.0,1922.0
2026-06-10,2026-06-10,4401,東隆興,tpex,20260610,-10000.0,0.0,0.0,-10000.0
2026-06-10,2026-06-10,4402,郡都開發,tpex,20260610,-140000.0,0.0,-4605.0,-144605.0
2026-06-10,2026-06-10,4406,新昕纖,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,4413,飛寶企業,tpex,20260610,2000.0,0.0,0.0,2000.0
2026-06-10,2026-06-10,4416,三圓,tpex,20260610,-15000.0,0.0,0.0,-15000.0
2026-06-10,2026-06-10,4417,金洲,tpex,20260610,-58000.0,0.0,0.0,-58000.0
2026-06-10,2026-06-10,4420,光明,tpex,20260610,-1000.0,0.0,259.0,-741.0
2026-06-10,2026-06-10,4430,耀億,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,4432,銘旺實,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,4433,興采,tpex,20260610,5000.0,0.0,0.0,5000.0
2026-06-10,2026-06-10,4442,竣邦-KY,tpex,20260610,18000.0,0.0,0.0,18000.0
2026-06-10,2026-06-10,4503,金雨,tpex,20260610,-7000.0,0.0,0.0,-7000.0
2026-06-10,2026-06-10,4506,崇友,tpex,20260610,16000.0,0.0,0.0,16000.0
2026-06-10,2026-06-10,4510,高鋒,tpex,20260610,134100.0,0.0,-25581.0,108519.0
2026-06-10,2026-06-10,4513,福裕,tpex,20260610,-108322.0,0.0,-3412.0,-111734.0
2026-06-10,2026-06-10,4523,永彰,tpex,20260610,-22000.0,0.0,-880.0,-22880.0
2026-06-10,2026-06-10,4527,方土霖,tpex,20260610,0.0,0.0,0.0,0.0
2026-06-10,2026-06-10,4528,江興鍛,tpex,20260610,3000.0,0.0,0.0,3000.0
2026-06-10,2026-06-10,4529,淳紳,tpex,20260610,-2000.0,0.0,-19.0,-2019.0
2026-06-10,2026-06-10,4533,協易機,tpex,20260610,-236546.0,0.0,-25196.0,-261742.0
2026-06-10,2026-06-10,4534,慶騰,tpex,20260610,-967000.0,0.0,-24084.0,-991084.0
2026-06-10,2026-06-10,4538,大詠城,tpex,20260610,6000.0,0.0,0.0,6000.0
2026-06-10,2026-06-10,4541,晟田,tpex,20260610,75267.0,0.0,-167.0,75100.0
2026-06-10,2026-06-10,4542,科嶠,tpex,20260610,1123522.0,0.0,-18975.0,1104547.0
2026-06-10,2026-06-10,4543,萬在,tpex,20260610,-41648.0,0.0,-5300.0,-46948.0
2026-06-10,2026-06-10,4549,桓達,tpex,20260610,2220.0,0.0,-203.0,2017.0
2026-06-10,2026-06-10,4550,長佳,tpex,20260610,5000.0,0.0,0.0,5000.0
2026-06-10,2026-06-10,4554,橙的,tpex,20260610,1000.0,0.0,0.0,1000.0
2026-06-10,2026-06-10,4556,旭然,tpex,20260610,16000.0,0.0,-4690.0,11310.0
2026-06-10,2026-06-10,4558,寶緯,tpex,20260610,-3000.0,0.0,0.0,-3000.0
2026-06-10,2026-06-10,4561,健椿,tpex,20260610,26000.0,0.0,737.0,26737.0
2026-06-10,2026-06-10,4563,百德,tpex,20260610,-48880.0,0.0,-10818.0,-59698.0
2026-06-10,2026-06-10,4568,科際精密,tpex,20260610,-1000.0,0.0,0.0,-1000.0
2026-06-10,2026-06-10,4577,達航科技,tpex,20260610,-27758.0,0.0,827.0,-26931.0
2026-06-10,2026-06-10,4580,捷流閥業,tpex,20260610,-5000.0,0.0,0.0,-5000.0
2026-06-10,2026-06-10,4702,中美實,tpex,20260610,5000.0,0.0,-90.0,4910.0
2026-06-10,2026-06-10,4706,大恭,tpex,20260610,3000.0,0.0,0.0,3000.0
2026-06-10,2026-06-10,4707,磐亞,tpex,20260610,-61000.0,0.0,15580.0,-45420.0
2026-06-10,2026-06-10,4711,永純,tpex,20260610,70000.0,0.0,6000.0,76000.0
2026-06-10,2026-06-10,4714,永捷,tpex,20260610,265599.0,0.0,0.0,265599.0
2026-06-10,2026-06-10,4716,大立,tpex,20260610,230000.0,0.0,-1.0,229999.0
2026-06-10,2026-06-10,4721,美琪瑪,tpex,20260610,1520693.0,0.0,51243.0,1571936.0
2026-06-10,2026-06-10,4726,永昕,tpex,20260610,-297170.0,0.0,142.0,-297028.0
2026-06-10,2026-06-10,4728,雙美,tpex,20260610,-1000.0,0.0,2.0,-998.0
2026-06-10,2026-06-10,4729,熒茂,tpex,20260610,46076.0,0.0,-1.0,46075.0
